"Cell Type","ids","object_id","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
9,4624,0,0.95216,-0.007024,-0.007024,0.0012482
9,4625,0,0.95228,-0.007179,-0.007179,0.0011779
9,4626,0,0.9524,-0.0073262,-0.0073262,0.00111
9,4627,0,0.95254,-0.0074658,-0.0074658,0.0010445
9,4628,0,0.95268,-0.0075982,-0.0075982,0.00098125
9,4629,0,0.95284,-0.0077236,-0.0077236,0.0009202
9,4630,0,0.953,-0.0078423,-0.0078423,0.00086128
9,4631,0,0.95317,-0.0079543,-0.0079543,0.00080439
9,4632,0,0.95335,-0.0080601,-0.0080601,0.00074947
9,4633,0,0.95355,-0.0081597,-0.0081597,0.00069644
9,4634,0,0.95374,-0.0082533,-0.0082533,0.00064523
9,4635,0,0.95395,-0.0083413,-0.0083413,0.00059579
9,4636,0,0.95416,-0.0084237,-0.0084237,0.00054805
9,4637,0,0.95438,-0.0085008,-0.0085008,0.00050194
9,4638,0,0.95461,-0.0085727,-0.0085727,0.00045741
9,4639,0,0.95484,-0.0086395,-0.0086395,0.00041441
9,4640,0,0.95508,-0.0087016,-0.0087016,0.00037288
9,4641,0,0.95533,-0.0087589,-0.0087589,0.00033276
9,4642,0,0.95558,-0.0088117,-0.0088117,0.00029402
9,4643,0,0.95584,-0.0088602,-0.0088602,0.00025659
9,4644,0,0.9561,-0.0089043,-0.0089043,0.00022044
9,4645,0,0.95637,-0.0089444,-0.0089444,0.00018552
9,4646,0,0.95664,-0.0089805,-0.0089805,0.00015179
9,4647,0,0.95691,-0.0090128,-0.0090128,0.0001192
9,4648,0,0.95719,-0.0090414,-0.0090414,8.7714e-05
9,4649,0,0.95747,-0.0090663,-0.0090663,5.7292e-05
9,4650,0,0.95776,-0.0090878,-0.0090878,2.7895e-05
9,4651,0,0.95805,-0.0091059,-0.0091059,-5.1242e-07
9,4652,0,0.95835,-0.0091208,-0.0091208,-2.7967e-05
9,4653,0,0.95864,-0.0091325,-0.0091325,-5.4504e-05
9,4654,0,0.95894,-0.0091411,-0.0091411,-8.0157e-05
9,4655,0,0.95924,-0.0091468,-0.0091468,-0.00010496
9,4656,0,0.95955,-0.0091496,-0.0091496,-0.00012894
9,4657,0,0.95985,-0.0091497,-0.0091497,-0.00015214
9,4658,0,0.96016,-0.009147,-0.009147,-0.00017458
9,4659,0,0.96047,-0.0091418,-0.0091418,-0.00019629
9,4660,0,0.96079,-0.009134,-0.009134,-0.0002173
9,4661,0,0.9611,-0.0091238,-0.0091238,-0.00023765
9,4662,0,0.96142,-0.0091112,-0.0091112,-0.00025735
9,4663,0,0.96173,-0.0090963,-0.0090963,-0.00027644
9,4664,0,0.96205,-0.0090792,-0.0090792,-0.00029493
9,4665,0,0.96237,-0.0090599,-0.0090599,-0.00031287
9,4666,0,0.96269,-0.0090384,-0.0090384,-0.00033027
9,4667,0,0.96301,-0.009015,-0.009015,-0.00034716
9,4668,0,0.96333,-0.0089895,-0.0089895,-0.00036356
9,4669,0,0.96365,-0.0089622,-0.0089622,-0.00037949
9,4670,0,0.96398,-0.0089329,-0.0089329,-0.00039499
9,4671,0,0.9643,-0.0089018,-0.0089018,-0.00041007
9,4672,0,0.96462,-0.008869,-0.008869,-0.00042475
9,4673,0,0.96494,-0.0088344,-0.0088344,-0.00043907
9,4674,0,0.96527,-0.0087981,-0.0087981,-0.00045303
9,4675,0,0.96559,-0.0087601,-0.0087601,-0.00046667
9,4676,0,0.96591,-0.0087205,-0.0087205,-0.00048001
9,4677,0,0.96623,-0.0086794,-0.0086794,-0.00049306
9,4678,0,0.96655,-0.0086367,-0.0086367,-0.00050584
9,4679,0,0.96687,-0.0085925,-0.0085925,-0.00051838
9,4680,0,0.96719,-0.0085468,-0.0085468,-0.00053071
9,4681,0,0.96751,-0.0084996,-0.0084996,-0.00054283
9,4682,0,0.96783,-0.0084511,-0.0084511,-0.00055477
9,4683,0,0.96815,-0.0084011,-0.0084011,-0.00056654
9,4684,0,0.96846,-0.0083497,-0.0083497,-0.00057818
9,4685,0,0.96878,-0.008297,-0.008297,-0.00058969
9,4686,0,0.96909,-0.0082429,-0.0082429,-0.0006011
9,4687,0,0.9694,-0.0081875,-0.0081875,-0.00061243
9,4688,0,0.96971,-0.0081307,-0.0081307,-0.00062369
9,4689,0,0.97002,-0.0080727,-0.0080727,-0.00063491
9,4690,0,0.97033,-0.0080133,-0.0080133,-0.0006461
9,4691,0,0.97063,-0.0079527,-0.0079527,-0.00065729
9,4692,0,0.97094,-0.0078908,-0.0078908,-0.00066848
9,4693,0,0.97124,-0.0078276,-0.0078276,-0.00067971
9,4694,0,0.97154,-0.0077631,-0.0077631,-0.00069098
9,4695,0,0.97184,-0.0076974,-0.0076974,-0.00070232
9,4696,0,0.97213,-0.0076304,-0.0076304,-0.00071374
9,4697,0,0.97243,-0.0075621,-0.0075621,-0.00072526
9,4698,0,0.97272,-0.0074925,-0.0074925,-0.00073691
9,4699,0,0.97301,-0.0074217,-0.0074217,-0.00074869
9,4700,0,0.97329,-0.0073495,-0.0073495,-0.00076063
9,4701,0,0.97358,-0.0072761,-0.0072761,-0.00077273
9,4702,0,0.97386,-0.0072013,-0.0072013,-0.00078503
9,4703,0,0.97414,-0.0071253,-0.0071253,-0.00079754
9,4704,0,0.97442,-0.0070478,-0.0070478,-0.00081027
9,4705,0,0.97469,-0.0069691,-0.0069691,-0.00082323
9,4706,0,0.97496,-0.0068889,-0.0068889,-0.00083646
9,4707,0,0.97523,-0.0068074,-0.0068074,-0.00084996
9,4708,0,0.9755,-0.0067245,-0.0067245,-0.00086374
9,4709,0,0.97576,-0.0066401,-0.0066401,-0.00087783
9,4710,0,0.97602,-0.0065543,-0.0065543,-0.00089224
9,4711,0,0.97628,-0.006467,-0.006467,-0.00090699
9,4712,0,0.97653,-0.0063783,-0.0063783,-0.00092208
9,4713,0,0.97678,-0.006288,-0.006288,-0.00093754
9,4714,0,0.97703,-0.0061962,-0.0061962,-0.00095337
9,4715,0,0.97727,-0.0061027,-0.0061027,-0.00096959
9,4716,0,0.97752,-0.0060077,-0.0060077,-0.00098621
9,4717,0,0.97775,-0.0059111,-0.0059111,-0.0010032
9,4718,0,0.97799,-0.0058128,-0.0058128,-0.0010207
9,4719,0,0.97822,-0.0057128,-0.0057128,-0.0010386
9,4720,0,0.97845,-0.0056111,-0.0056111,-0.0010569
9,4721,0,0.97867,-0.0055076,-0.0055076,-0.0010757
9,4722,0,0.97889,-0.0054024,-0.0054024,-0.0010949
9,4723,0,0.97911,-0.0052953,-0.0052953,-0.0011146
9,4724,0,0.97932,-0.0051864,-0.0051864,-0.0011348
9,4725,0,0.97953,-0.0050756,-0.0050756,-0.0011554
9,4726,0,0.97973,-0.0049629,-0.0049629,-0.0011765
9,4727,0,0.97993,-0.0048482,-0.0048482,-0.0011981
9,4728,0,0.98013,-0.0047315,-0.0047315,-0.0012201
9,4729,0,0.98032,-0.0046129,-0.0046129,-0.0012426
9,4730,0,0.98051,-0.0044921,-0.0044921,-0.0012656
9,4731,0,0.98069,-0.0043693,-0.0043693,-0.001289
9,4732,0,0.98087,-0.0042444,-0.0042444,-0.0013128
9,4733,0,0.98105,-0.0041174,-0.0041174,-0.001337
9,4734,0,0.98122,-0.0039882,-0.0039882,-0.0013617
9,4735,0,0.98139,-0.0038568,-0.0038568,-0.0013868
9,4736,0,0.98155,-0.0037232,-0.0037232,-0.0014122
9,4737,0,0.98171,-0.0035874,-0.0035874,-0.001438
9,4738,0,0.98187,-0.0034494,-0.0034494,-0.001464
9,4739,0,0.98202,-0.003309,-0.003309,-0.0014904
9,4740,0,0.98216,-0.0031665,-0.0031665,-0.001517
9,4741,0,0.9823,-0.0030216,-0.0030216,-0.0015439
9,4742,0,0.98244,-0.0028744,-0.0028744,-0.0015709
9,4743,0,0.98257,-0.002725,-0.002725,-0.0015981
9,4744,0,0.9827,-0.0025734,-0.0025734,-0.0016253
9,4745,0,0.98282,-0.0024195,-0.0024195,-0.0016527
9,4746,0,0.98294,-0.0022634,-0.0022634,-0.00168
9,4747,0,0.98306,-0.0021052,-0.0021052,-0.0017073
9,4748,0,0.98316,-0.001945,-0.001945,-0.0017346
9,4749,0,0.98327,-0.0017828,-0.0017828,-0.0017617
9,4750,0,0.98337,-0.0016187,-0.0016187,-0.0017887
9,4751,0,0.98347,-0.001453,-0.001453,-0.0018154
9,4752,0,0.98356,-0.0012858,-0.0012858,-0.0018419
9,4753,0,0.98365,-0.0011173,-0.0011173,-0.001868
9,4754,0,0.98373,-0.00094798,-0.00094798,-0.0018936
9,4755,0,0.98381,-0.00077814,-0.00077814,-0.0019187
9,4756,0,0.98389,-0.00060829,-0.00060829,-0.0019429
9,4757,0,0.98397,-0.00043901,-0.00043901,-0.0019662
9,4758,0,0.98404,-0.00027102,-0.00027102,-0.001988
9,4759,0,0.9841,-0.00010514,-0.00010514,-0.0020081
9,4760,0,0.98417,5.7637e-05,5.7637e-05,-0.0020256
9,4761,0,0.98423,0.00021622,0.00021622,-0.0020396
9,4762,0,0.98429,0.0003694,0.0003694,-0.0020492
9,4763,0,0.98434,0.00051585,0.00051585,-0.0020526
9,4764,0,0.98439,0.0006542,0.0006542,-0.0020481
9,4765,0,0.98444,0.00078311,0.00078311,-0.0020332
9,4766,0,0.98447,0.00090127,0.00090127,-0.0020053
9,4767,0,0.9845,0.0010076,0.0010076,-0.001961
9,4768,0,0.98452,0.0011012,0.0011012,-0.0018968
9,4769,0,0.98453,0.0011815,0.0011815,-0.0018084
9,4770,0,1.021,0.21532,0.21532,0.33421
9,4771,0,1.0255,0.21711,0.21711,0.323
9,4772,0,1.0302,0.21827,0.21827,0.31091
9,4773,0,1.0349,0.21873,0.21873,0.29808
9,4774,0,1.0395,0.21841,0.21841,0.28467
9,4775,0,1.044,0.21728,0.21728,0.27087
9,4776,0,1.0482,0.21534,0.21534,0.25686
9,4777,0,1.0521,0.21262,0.21262,0.24282
9,4778,0,1.0555,0.20916,0.20916,0.2289
9,4779,0,1.0585,0.20504,0.20504,0.21525
9,4780,0,1.061,0.20034,0.20034,0.202
9,4781,0,1.0629,0.19516,0.19516,0.18923
9,4782,0,1.0643,0.18957,0.18957,0.17701
9,4783,0,1.0652,0.18367,0.18367,0.1654
9,4784,0,1.0656,0.17755,0.17755,0.15443
9,4785,0,1.0655,0.17128,0.17128,0.14411
9,4786,0,1.065,0.16493,0.16493,0.13443
9,4787,0,1.0641,0.15856,0.15856,0.12539
9,4788,0,1.0628,0.15222,0.15222,0.11696
9,4789,0,1.0613,0.14595,0.14595,0.10913
9,4790,0,1.0594,0.13979,0.13979,0.10185
9,4791,0,1.0573,0.13376,0.13376,0.095109
9,4792,0,1.0551,0.12789,0.12789,0.08886
9,4793,0,1.0526,0.12219,0.12219,0.083074
9,4794,0,1.0501,0.11667,0.11667,0.077718
9,4795,0,1.0474,0.11134,0.11134,0.07276
9,4796,0,1.0447,0.1062,0.1062,0.068171
9,4797,0,1.0418,0.10126,0.10126,0.063922
9,4798,0,1.039,0.096513,0.096513,0.059987
9,4799,0,1.0361,0.091955,0.091955,0.056339
9,4800,0,1.0333,0.087585,0.087585,0.052958
9,4801,0,1.0304,0.083399,0.083399,0.049819
9,4802,0,1.0276,0.079391,0.079391,0.046906
9,4803,0,1.0248,0.075555,0.075555,0.044198
9,4804,0,1.022,0.071886,0.071886,0.041679
9,4805,0,1.0193,0.068377,0.068377,0.039335
9,4806,0,1.0166,0.065022,0.065022,0.037151
9,4807,0,1.014,0.061814,0.061814,0.035114
9,4808,0,1.0114,0.058747,0.058747,0.033213
9,4809,0,1.0089,0.055815,0.055815,0.031438
9,4810,0,1.0065,0.053013,0.053013,0.029777
9,4811,0,1.0041,0.050333,0.050333,0.028223
9,4812,0,1.0018,0.047771,0.047771,0.026767
9,4813,0,0.99954,0.04532,0.04532,0.025403
9,4814,0,0.99737,0.042977,0.042977,0.024122
9,4815,0,0.99527,0.040735,0.040735,0.022919
9,4816,0,0.99323,0.03859,0.03859,0.021788
9,4817,0,0.99126,0.036538,0.036538,0.020724
9,4818,0,0.98936,0.034573,0.034573,0.019721
9,4819,0,0.98752,0.032692,0.032692,0.018777
9,4820,0,0.98575,0.030892,0.030892,0.017886
9,4821,0,0.98405,0.029167,0.029167,0.017045
9,4822,0,0.9824,0.027515,0.027515,0.016251
9,4823,0,0.98082,0.025933,0.025933,0.015499
9,4824,0,0.9793,0.024416,0.024416,0.014789
9,4825,0,0.97783,0.022963,0.022963,0.014115
9,4826,0,0.97643,0.021569,0.021569,0.013478
9,4827,0,0.97508,0.020233,0.020233,0.012873
9,4828,0,0.97379,0.018952,0.018952,0.012299
9,4829,0,0.97255,0.017724,0.017724,0.011754
9,4830,0,0.97136,0.016545,0.016545,0.011236
9,4831,0,0.97023,0.015414,0.015414,0.010744
9,4832,0,0.96914,0.014329,0.014329,0.010275
9,4833,0,0.96811,0.013288,0.013288,0.0098294
9,4834,0,0.96712,0.012289,0.012289,0.0094047
9,4835,0,0.96617,0.01133,0.01133,0.0089999
9,4836,0,0.96527,0.010409,0.010409,0.0086139
9,4837,0,0.96442,0.009525,0.009525,0.0082455
9,4838,0,0.9636,0.0086763,0.0086763,0.0078939
9,4839,0,0.96283,0.0078613,0.0078613,0.007558
9,4840,0,0.96209,0.0070787,0.0070787,0.0072371
9,4841,0,0.96139,0.0063272,0.0063272,0.0069302
9,4842,0,0.96074,0.0056056,0.0056056,0.0066367
9,4843,0,0.96011,0.0049125,0.0049125,0.0063558
9,4844,0,0.95952,0.0042469,0.0042469,0.0060869
9,4845,0,0.95897,0.0036078,0.0036078,0.0058293
9,4846,0,0.95845,0.0029939,0.0029939,0.0055825
9,4847,0,0.95796,0.0024045,0.0024045,0.0053459
9,4848,0,0.9575,0.0018385,0.0018385,0.005119
9,4849,0,0.95707,0.001295,0.001295,0.0049013
9,4850,0,0.95667,0.00077314,0.00077314,0.0046924
9,4851,0,0.95629,0.00027216,0.00027216,0.0044919
9,4852,0,0.95595,-0.00020876,-0.00020876,0.0042993
9,4853,0,0.95563,-0.00067036,-0.00067036,0.0041143
9,4854,0,0.95533,-0.0011134,-0.0011134,0.0039365
9,4855,0,0.95506,-0.0015385,-0.0015385,0.0037655
9,4856,0,0.95482,-0.0019463,-0.0019463,0.0036012
9,4857,0,0.95459,-0.0023376,-0.0023376,0.0034431
9,4858,0,0.95439,-0.0027128,-0.0027128,0.0032911
9,4859,0,0.95421,-0.0030725,-0.0030725,0.0031447
9,4860,0,0.95405,-0.0034174,-0.0034174,0.0030039
9,4861,0,0.95392,-0.0037479,-0.0037479,0.0028683
9,4862,0,0.9538,-0.0040646,-0.0040646,0.0027377
9,4863,0,0.95369,-0.0043679,-0.0043679,0.0026119
9,4864,0,0.95361,-0.0046583,-0.0046583,0.0024907
9,4865,0,0.95355,-0.0049363,-0.0049363,0.0023739
9,4866,0,0.9535,-0.0052023,-0.0052023,0.0022614
9,4867,0,0.95346,-0.0054567,-0.0054567,0.0021529
9,4868,0,0.95345,-0.0056999,-0.0056999,0.0020483
9,4869,0,0.95345,-0.0059323,-0.0059323,0.0019474
9,4870,0,0.95346,-0.0061542,-0.0061542,0.0018502
9,4871,0,0.95348,-0.0063661,-0.0063661,0.0017563
9,4872,0,0.95353,-0.0065682,-0.0065682,0.0016658
9,4873,0,0.95358,-0.0067609,-0.0067609,0.0015785
9,4874,0,0.95364,-0.0069446,-0.0069446,0.0014943
9,4875,0,0.95372,-0.0071194,-0.0071194,0.001413
9,4876,0,0.95381,-0.0072858,-0.0072858,0.0013345
9,4877,0,0.95391,-0.0074439,-0.0074439,0.0012588
9,4878,0,0.95403,-0.0075942,-0.0075942,0.0011857
9,4879,0,0.95415,-0.0077367,-0.0077367,0.0011151
9,4880,0,0.95428,-0.0078719,-0.0078719,0.001047
9,4881,0,0.95442,-0.0079999,-0.0079999,0.00098118
9,4882,0,0.95457,-0.0081209,-0.0081209,0.00091766
9,4883,0,0.95473,-0.0082353,-0.0082353,0.00085633
9,4884,0,0.9549,-0.0083431,-0.0083431,0.0007971
9,4885,0,0.95508,-0.0084448,-0.0084448,0.0007399
9,4886,0,0.95526,-0.0085403,-0.0085403,0.00068467
9,4887,0,0.95545,-0.00863,-0.00863,0.00063132
9,4888,0,0.95565,-0.008714,-0.008714,0.00057979
9,4889,0,0.95586,-0.0087926,-0.0087926,0.00053002
9,4890,0,0.95607,-0.0088658,-0.0088658,0.00048194
9,4891,0,0.95629,-0.0089339,-0.0089339,0.0004355
9,4892,0,0.95652,-0.0089971,-0.0089971,0.00039065
9,4893,0,0.95675,-0.0090554,-0.0090554,0.00034731
9,4894,0,0.95698,-0.0091091,-0.0091091,0.00030544
9,4895,0,0.95722,-0.0091583,-0.0091583,0.000265
9,4896,0,0.95747,-0.0092031,-0.0092031,0.00022592
9,4897,0,0.95772,-0.0092438,-0.0092438,0.00018816
9,4898,0,0.95798,-0.0092803,-0.0092803,0.00015168
9,4899,0,0.95824,-0.0093129,-0.0093129,0.00011643
9,4900,0,0.9585,-0.0093417,-0.0093417,8.2358e-05
9,4901,0,0.95877,-0.0093668,-0.0093668,4.9432e-05
9,4902,0,0.95904,-0.0093884,-0.0093884,1.7608e-05
9,4903,0,0.95932,-0.0094064,-0.0094064,-1.3155e-05
9,4904,0,0.95959,-0.0094212,-0.0094212,-4.2895e-05
9,4905,0,0.95987,-0.0094326,-0.0094326,-7.165e-05
9,4906,0,0.96016,-0.0094409,-0.0094409,-9.9455e-05
9,4907,0,0.96044,-0.0094462,-0.0094462,-0.00012635
9,4908,0,0.96073,-0.0094485,-0.0094485,-0.00015236
9,4909,0,0.96102,-0.009448,-0.009448,-0.00017753
9,4910,0,0.96132,-0.0094447,-0.0094447,-0.00020189
9,4911,0,0.96161,-0.0094387,-0.0094387,-0.00022547
9,4912,0,0.96191,-0.0094301,-0.0094301,-0.00024831
9,4913,0,0.96221,-0.0094189,-0.0094189,-0.00027042
9,4914,0,0.96251,-0.0094053,-0.0094053,-0.00029185
9,4915,0,0.96281,-0.0093894,-0.0093894,-0.00031262
9,4916,0,0.96311,-0.0093711,-0.0093711,-0.00033276
9,4917,0,0.96341,-0.0093506,-0.0093506,-0.00035231
9,4918,0,0.96372,-0.0093279,-0.0093279,-0.00037127
9,4919,0,0.96402,-0.0093031,-0.0093031,-0.0003897
9,4920,0,0.96433,-0.0092762,-0.0092762,-0.0004076
9,4921,0,0.96464,-0.0092473,-0.0092473,-0.00042502
9,4922,0,0.96494,-0.0092165,-0.0092165,-0.00044196
9,4923,0,0.96525,-0.0091837,-0.0091837,-0.00045846
9,4924,0,0.96556,-0.0091491,-0.0091491,-0.00047455
9,4925,0,0.96586,-0.0091128,-0.0091128,-0.00049025
9,4926,0,0.96617,-0.0090746,-0.0090746,-0.00050557
9,4927,0,0.96648,-0.0090347,-0.0090347,-0.00052056
9,4928,0,0.96679,-0.0089932,-0.0089932,-0.00053522
9,4929,0,0.96709,-0.00895,-0.00895,-0.00054958
9,4930,0,0.9674,-0.0089051,-0.0089051,-0.00056367
9,4931,0,0.9677,-0.0088587,-0.0088587,-0.00057751
9,4932,0,0.96801,-0.0088108,-0.0088108,-0.00059112
9,4933,0,0.96831,-0.0087613,-0.0087613,-0.00060453
9,4934,0,0.96861,-0.0087104,-0.0087104,-0.00061774
9,4935,0,0.96892,-0.0086579,-0.0086579,-0.0006308
9,4936,0,0.96922,-0.008604,-0.008604,-0.00064371
9,4937,0,0.96952,-0.0085487,-0.0085487,-0.00065651
9,4938,0,0.96982,-0.0084919,-0.0084919,-0.0006692
9,4939,0,0.97011,-0.0084338,-0.0084338,-0.00068182
9,4940,0,0.97041,-0.0083743,-0.0083743,-0.00069438
9,4941,0,0.9707,-0.0083134,-0.0083134,-0.0007069
9,4942,0,0.971,-0.0082511,-0.0082511,-0.00071941
9,4943,0,0.97129,-0.0081875,-0.0081875,-0.00073192
9,4944,0,0.97158,-0.0081225,-0.0081225,-0.00074446
9,4945,0,0.97186,-0.0080561,-0.0080561,-0.00075704
9,4946,0,0.97215,-0.0079885,-0.0079885,-0.00076969
9,4947,0,0.97244,-0.0079194,-0.0079194,-0.00078242
9,4948,0,0.97272,-0.0078491,-0.0078491,-0.00079525
9,4949,0,0.973,-0.0077774,-0.0077774,-0.00080822
9,4950,0,0.97328,-0.0077043,-0.0077043,-0.00082132
9,4951,0,0.97355,-0.0076299,-0.0076299,-0.00083459
9,4952,0,0.97383,-0.0075541,-0.0075541,-0.00084803
9,4953,0,0.9741,-0.0074769,-0.0074769,-0.00086168
9,4954,0,0.97437,-0.0073983,-0.0073983,-0.00087555
9,4955,0,0.97463,-0.0073184,-0.0073184,-0.00088965
9,4956,0,0.9749,-0.007237,-0.007237,-0.00090401
9,4957,0,0.97516,-0.0071542,-0.0071542,-0.00091865
9,4958,0,0.97542,-0.0070699,-0.0070699,-0.00093357
9,4959,0,0.97567,-0.0069842,-0.0069842,-0.0009488
9,4960,0,0.97593,-0.006897,-0.006897,-0.00096436
9,4961,0,0.97618,-0.0068083,-0.0068083,-0.00098026
9,4962,0,0.97642,-0.006718,-0.006718,-0.00099651
9,4963,0,0.97667,-0.0066262,-0.0066262,-0.0010131
9,4964,0,0.97691,-0.0065328,-0.0065328,-0.0010302
9,4965,0,0.97715,-0.0064378,-0.0064378,-0.0010476
9,4966,0,0.97739,-0.0063412,-0.0063412,-0.0010654
9,4967,0,0.97762,-0.006243,-0.006243,-0.0010837
9,4968,0,0.97785,-0.006143,-0.006143,-0.0011024
9,4969,0,0.97808,-0.0060414,-0.0060414,-0.0011215
9,4970,0,0.9783,-0.0059379,-0.0059379,-0.0011412
9,4971,0,0.97852,-0.0058327,-0.0058327,-0.0011613
9,4972,0,0.97873,-0.0057258,-0.0057258,-0.0011818
9,4973,0,0.97895,-0.0056169,-0.0056169,-0.0012029
9,4974,0,0.97916,-0.0055062,-0.0055062,-0.0012244
9,4975,0,0.97936,-0.0053936,-0.0053936,-0.0012465
9,4976,0,0.97956,-0.0052791,-0.0052791,-0.0012691
9,4977,0,0.97976,-0.0051625,-0.0051625,-0.0012921
9,4978,0,0.97996,-0.005044,-0.005044,-0.0013157
9,4979,0,0.98015,-0.0049235,-0.0049235,-0.0013397
9,4980,0,0.98034,-0.0048009,-0.0048009,-0.0013643
9,4981,0,0.98052,-0.0046762,-0.0046762,-0.0013893
9,4982,0,0.9807,-0.0045494,-0.0045494,-0.0014148
9,4983,0,0.98087,-0.0044204,-0.0044204,-0.0014408
9,4984,0,0.98105,-0.0042893,-0.0042893,-0.0014672
9,4985,0,0.98121,-0.0041559,-0.0041559,-0.0014941
9,4986,0,0.98138,-0.0040204,-0.0040204,-0.0015214
9,4987,0,0.98154,-0.0038826,-0.0038826,-0.001549
9,4988,0,0.98169,-0.0037425,-0.0037425,-0.001577
9,4989,0,0.98184,-0.0036002,-0.0036002,-0.0016054
9,4990,0,0.98199,-0.0034556,-0.0034556,-0.001634
9,4991,0,0.98213,-0.0033086,-0.0033086,-0.0016629
9,4992,0,0.98227,-0.0031594,-0.0031594,-0.001692
9,4993,0,0.98241,-0.0030079,-0.0030079,-0.0017213
9,4994,0,0.98254,-0.0028542,-0.0028542,-0.0017508
9,4995,0,0.98266,-0.0026982,-0.0026982,-0.0017803
9,4996,0,0.98279,-0.00254,-0.00254,-0.0018098
9,4997,0,0.98291,-0.0023796,-0.0023796,-0.0018393
9,4998,0,0.98302,-0.0022171,-0.0022171,-0.0018687
9,4999,0,0.98313,-0.0020526,-0.0020526,-0.001898
9,5000,0,0.98323,-0.0018862,-0.0018862,-0.001927
9,5001,0,0.98334,-0.0017181,-0.0017181,-0.0019557
9,5002,0,0.98343,-0.0015483,-0.0015483,-0.0019839
9,5003,0,0.98353,-0.0013772,-0.0013772,-0.0020117
9,5004,0,0.98362,-0.001205,-0.001205,-0.0020388
9,5005,0,0.98371,-0.001032,-0.001032,-0.0020651
9,5006,0,0.98379,-0.00085867,-0.00085867,-0.0020903
9,5007,0,0.98387,-0.00068544,-0.00068544,-0.0021142
9,5008,0,0.98395,-0.00051291,-0.00051291,-0.0021365
9,5009,0,0.98402,-0.00034174,-0.00034174,-0.0021567
9,5010,0,0.98409,-0.00017272,-0.00017272,-0.0021741
9,5011,0,0.98416,-6.722e-06,-6.722e-06,-0.002188
9,5012,0,0.98422,0.00015527,0.00015527,-0.0021974
9,5013,0,0.98428,0.00031219,0.00031219,-0.0022011
9,5014,0,0.98434,0.00046292,0.00046292,-0.0021975
9,5015,0,0.98439,0.00060633,0.00060633,-0.0021846
9,5016,0,0.98443,0.0007413,0.0007413,-0.0021602
9,5017,0,0.98447,0.00086683,0.00086683,-0.0021217
9,5018,0,0.9845,0.00098207,0.00098207,-0.002066
9,5019,0,0.98452,0.0010864,0.0010864,-0.0019896
9,5020,0,0.98453,0.0011795,0.0011795,-0.0018889
9,5021,0,1.0143,0.21094,0.21094,0.33224
9,5022,0,1.0186,0.21258,0.21258,0.32156
9,5023,0,1.0231,0.21368,0.21368,0.3101
9,5024,0,1.0276,0.21415,0.21415,0.29797
9,5025,0,1.032,0.21393,0.21393,0.28532
9,5026,0,1.0363,0.21299,0.21299,0.27229
9,5027,0,1.0404,0.21133,0.21133,0.25904
9,5028,0,1.0442,0.20895,0.20895,0.24572
9,5029,0,1.0477,0.20591,0.20591,0.23248
9,5030,0,1.0508,0.20225,0.20225,0.21943
9,5031,0,1.0534,0.19804,0.19804,0.2067
9,5032,0,1.0555,0.19335,0.19335,0.19437
9,5033,0,1.0572,0.18826,0.18826,0.18251
9,5034,0,1.0584,0.18286,0.18286,0.17118
9,5035,0,1.0592,0.1772,0.1772,0.16041
9,5036,0,1.0595,0.17137,0.17137,0.15021
9,5037,0,1.0594,0.16543,0.16543,0.1406
9,5038,0,1.0589,0.15942,0.15942,0.13157
9,5039,0,1.0581,0.15342,0.15342,0.12311
9,5040,0,1.057,0.14744,0.14744,0.11521
9,5041,0,1.0555,0.14154,0.14154,0.10783
9,5042,0,1.0539,0.13573,0.13573,0.10096
9,5043,0,1.052,0.13005,0.13005,0.094563
9,5044,0,1.05,0.1245,0.1245,0.088615
9,5045,0,1.0478,0.11911,0.11911,0.083087
9,5046,0,1.0455,0.11388,0.11388,0.077951
9,5047,0,1.0431,0.10882,0.10882,0.073179
9,5048,0,1.0406,0.10393,0.10393,0.068746
9,5049,0,1.038,0.099221,0.099221,0.064626
9,5050,0,1.0355,0.094684,0.094684,0.060796
9,5051,0,1.0329,0.090322,0.090322,0.057235
9,5052,0,1.0303,0.08613,0.08613,0.053922
9,5053,0,1.0276,0.082106,0.082106,0.050838
9,5054,0,1.025,0.078244,0.078244,0.047965
9,5055,0,1.0225,0.074542,0.074542,0.045287
9,5056,0,1.0199,0.070993,0.070993,0.042788
9,5057,0,1.0174,0.067592,0.067592,0.040456
9,5058,0,1.015,0.064334,0.064334,0.038277
9,5059,0,1.0125,0.061214,0.061214,0.03624
9,5060,0,1.0102,0.058225,0.058225,0.034334
9,5061,0,1.0078,0.055364,0.055364,0.032548
9,5062,0,1.0056,0.052623,0.052623,0.030875
9,5063,0,1.0034,0.049998,0.049998,0.029305
9,5064,0,1.0012,0.047485,0.047485,0.027831
9,5065,0,0.99912,0.045077,0.045077,0.026446
9,5066,0,0.99709,0.042771,0.042771,0.025144
9,5067,0,0.99512,0.040562,0.040562,0.023918
9,5068,0,0.99321,0.038446,0.038446,0.022764
9,5069,0,0.99136,0.036418,0.036418,0.021675
9,5070,0,0.98957,0.034474,0.034474,0.020649
9,5071,0,0.98784,0.032612,0.032612,0.019679
9,5072,0,0.98617,0.030826,0.030826,0.018763
9,5073,0,0.98456,0.029114,0.029114,0.017897
9,5074,0,0.98301,0.027472,0.027472,0.017078
