"Points:0","Points:1","Points:2","disp:0","disp:1","ids"
0.36212,0.30392,0,0.015506,-0.00086252,38731
0.3642,0.30392,0,0.015599,-0.00086295,38732
0.36629,0.30392,0,0.015692,-0.00086336,38733
0.36837,0.30392,0,0.015785,-0.00086377,38734
0.37046,0.30392,0,0.015878,-0.00086418,38735
0.37254,0.30392,0,0.01597,-0.00086457,38736
0.37463,0.30392,0,0.016063,-0.00086496,38737
0.37671,0.30392,0,0.016156,-0.00086534,38738
0.3788,0.30392,0,0.016249,-0.00086572,38739
0.38088,0.30391,0,0.016342,-0.00086609,38740
0.38297,0.30391,0,0.016434,-0.00086646,38741
0.38505,0.30391,0,0.016527,-0.00086683,38742
0.38714,0.30391,0,0.01662,-0.00086719,38743
0.38922,0.30391,0,0.016713,-0.00086755,38744
0.39131,0.30391,0,0.016805,-0.00086791,38745
0.39339,0.30391,0,0.016898,-0.00086826,38746
0.39548,0.30391,0,0.016991,-0.00086862,38747
0.39756,0.30391,0,0.017083,-0.00086898,38748
0.39965,0.30391,0,0.017176,-0.00086933,38749
0.40173,0.30391,0,0.017269,-0.00086969,38750
0.40382,0.30391,0,0.017361,-0.00087005,38751
0.4059,0.30391,0,0.017454,-0.00087041,38752
0.40799,0.30391,0,0.017547,-0.00087078,38753
0.41007,0.30391,0,0.017639,-0.00087115,38754
0.41215,0.30391,0,0.017732,-0.00087152,38755
0.41424,0.30391,0,0.017825,-0.00087189,38756
0.41632,0.30391,0,0.017917,-0.00087227,38757
0.41841,0.30391,0,0.01801,-0.00087266,38758
0.42049,0.30391,0,0.018102,-0.00087305,38759
0.42258,0.30391,0,0.018195,-0.00087345,38760
0.42466,0.30391,0,0.018287,-0.00087386,38761
0.42675,0.30391,0,0.01838,-0.00087427,38762
0.42883,0.30391,0,0.018473,-0.0008747,38763
0.43092,0.30391,0,0.018565,-0.00087513,38764
0.433,0.30391,0,0.018658,-0.00087557,38765
0.43508,0.3039,0,0.01875,-0.00087602,38766
0.43717,0.3039,0,0.018843,-0.00087649,38767
0.43925,0.3039,0,0.018935,-0.00087696,38768
0.44134,0.3039,0,0.019028,-0.00087745,38769
0.44342,0.3039,0,0.01912,-0.00087795,38770
0.44551,0.3039,0,0.019213,-0.00087846,38771
0.44759,0.3039,0,0.019305,-0.00087899,38772
0.44968,0.3039,0,0.019397,-0.00087953,38773
0.45176,0.3039,0,0.01949,-0.00088009,38774
0.45385,0.3039,0,0.019582,-0.00088066,38775
0.45593,0.3039,0,0.019675,-0.00088125,38776
0.45801,0.3039,0,0.019767,-0.00088186,38777
0.4601,0.3039,0,0.01986,-0.00088248,38778
0.46218,0.3039,0,0.019952,-0.00088313,38779
0.46427,0.3039,0,0.020045,-0.00088379,38780
0.46635,0.3039,0,0.020137,-0.00088448,38781
0.46844,0.3039,0,0.020229,-0.00088518,38782
0.47052,0.30389,0,0.020322,-0.00088591,38783
0.47261,0.30389,0,0.020414,-0.00088666,38784
0.47469,0.30389,0,0.020507,-0.00088744,38785
0.47677,0.30389,0,0.020599,-0.00088823,38786
0.47886,0.30389,0,0.020692,-0.00088906,38787
0.48094,0.30389,0,0.020784,-0.00088991,38788
0.48303,0.30389,0,0.020876,-0.00089079,38789
0.48511,0.30389,0,0.020969,-0.00089169,38790
0.4872,0.30389,0,0.021061,-0.00089263,38791
0.48928,0.30389,0,0.021154,-0.00089359,38792
0.49137,0.30389,0,0.021246,-0.00089459,38793
0.49345,0.30389,0,0.021339,-0.00089561,38794
0.49553,0.30388,0,0.021431,-0.00089668,38795
0.49762,0.30388,0,0.021524,-0.00089777,38796
0.4997,0.30388,0,0.021616,-0.0008989,38797
0.50179,0.30388,0,0.021709,-0.00090007,38798
0.50387,0.30388,0,0.021801,-0.00090127,38799
0.50596,0.30388,0,0.021894,-0.00090252,38800
0.50804,0.30388,0,0.021986,-0.0009038,38801
0.51013,0.30388,0,0.022079,-0.00090512,38802
0.51221,0.30387,0,0.022171,-0.00090649,38803
0.5143,0.30387,0,0.022264,-0.0009079,38804
0.51638,0.30387,0,0.022356,-0.00090936,38805
0.51846,0.30387,0,0.022449,-0.00091086,38806
0.52055,0.30387,0,0.022542,-0.00091241,38807
0.52263,0.30387,0,0.022634,-0.00091401,38808
0.0020681,0.30676,0,7.6075e-05,-1.0433e-05,38809
0,0.30677,0,0,0,38810
0.0041365,0.30675,0,0.0001524,-2.0885e-05,38811
0.0062051,0.30674,0,0.00022898,-3.1353e-05,38812
0.0082739,0.30673,0,0.00030582,-4.1834e-05,38813
0.010343,0.30672,0,0.00038291,-5.2326e-05,38814
0.012412,0.30671,0,0.00046025,-6.2827e-05,38815
0.014482,0.3067,0,0.00053784,-7.3334e-05,38816
0.016552,0.30669,0,0.00061569,-8.3844e-05,38817
0.018622,0.30668,0,0.00069379,-9.4355e-05,38818
0.020692,0.30667,0,0.00077215,-0.00010486,38819
0.022763,0.30666,0,0.00085076,-0.00011537,38820
0.024834,0.30665,0,0.00092962,-0.00012586,38821
0.026905,0.30664,0,0.0010087,-0.00013635,38822
0.028977,0.30663,0,0.0010881,-0.00014682,38823
0.031048,0.30662,0,0.0011677,-0.00015728,38824
0.03312,0.30661,0,0.0012476,-0.00016772,38825
0.035192,0.30659,0,0.0013277,-0.00017814,38826
0.037265,0.30658,0,0.0014081,-0.00018853,38827
0.039337,0.30657,0,0.0014887,-0.00019889,38828
0.04141,0.30656,0,0.0015695,-0.00020923,38829
0.043483,0.30655,0,0.0016506,-0.00021953,38830
0.045557,0.30654,0,0.001732,-0.0002298,38831
0.04763,0.30653,0,0.0018135,-0.00024003,38832
0.049704,0.30652,0,0.0018954,-0.00025021,38833
0.051778,0.30651,0,0.0019774,-0.00026036,38834
0.053853,0.3065,0,0.0020597,-0.00027045,38835
0.055927,0.30649,0,0.0021423,-0.0002805,38836
0.058002,0.30648,0,0.002225,-0.0002905,38837
0.060077,0.30647,0,0.002308,-0.00030044,38838
0.062152,0.30646,0,0.0023913,-0.00031032,38839
0.064228,0.30645,0,0.0024747,-0.00032014,38840
0.066303,0.30644,0,0.0025584,-0.00032991,38841
0.068379,0.30643,0,0.0026423,-0.0003396,38842
0.070456,0.30642,0,0.0027265,-0.00034923,38843
0.072532,0.30641,0,0.0028108,-0.0003588,38844
0.074609,0.3064,0,0.0028954,-0.00036829,38845
0.076685,0.3064,0,0.0029801,-0.0003777,38846
0.078762,0.30639,0,0.0030651,-0.00038705,38847
0.08084,0.30638,0,0.0031503,-0.00039631,38848
0.082917,0.30637,0,0.0032357,-0.0004055,38849
0.084995,0.30636,0,0.0033213,-0.0004146,38850
0.087072,0.30635,0,0.0034071,-0.00042362,38851
0.08915,0.30634,0,0.0034931,-0.00043256,38852
0.091229,0.30633,0,0.0035793,-0.00044141,38853
0.093307,0.30632,0,0.0036657,-0.00045017,38854
0.095386,0.30631,0,0.0037522,-0.00045884,38855
0.097464,0.30631,0,0.003839,-0.00046743,38856
0.099543,0.3063,0,0.0039259,-0.00047592,38857
0.10162,0.30629,0,0.004013,-0.00048431,38858
0.1037,0.30628,0,0.0041003,-0.00049262,38859
0.10578,0.30627,0,0.0041878,-0.00050082,38860
0.10786,0.30626,0,0.0042754,-0.00050893,38861
0.10994,0.30626,0,0.0043632,-0.00051695,38862
0.11202,0.30625,0,0.0044512,-0.00052486,38863
0.1141,0.30624,0,0.0045393,-0.00053267,38864
0.11618,0.30623,0,0.0046276,-0.00054039,38865
0.11826,0.30622,0,0.004716,-0.000548,38866
0.12034,0.30622,0,0.0048046,-0.00055552,38867
0.12242,0.30621,0,0.0048934,-0.00056293,38868
0.1245,0.3062,0,0.0049823,-0.00057024,38869
0.12659,0.3062,0,0.0050713,-0.00057745,38870
0.12867,0.30619,0,0.0051605,-0.00058455,38871
0.13075,0.30618,0,0.0052498,-0.00059155,38872
0.13283,0.30617,0,0.0053392,-0.00059845,38873
0.13491,0.30617,0,0.0054288,-0.00060525,38874
0.13699,0.30616,0,0.0055185,-0.00061194,38875
0.13907,0.30615,0,0.0056083,-0.00061853,38876
0.14116,0.30615,0,0.0056982,-0.00062501,38877
0.14324,0.30614,0,0.0057883,-0.0006314,38878
0.14532,0.30614,0,0.0058785,-0.00063768,38879
0.1474,0.30613,0,0.0059688,-0.00064385,38880
0.14949,0.30612,0,0.0060592,-0.00064993,38881
0.15157,0.30612,0,0.0061497,-0.0006559,38882
0.15365,0.30611,0,0.0062403,-0.00066178,38883
0.15573,0.30611,0,0.006331,-0.00066755,38884
0.15782,0.3061,0,0.0064219,-0.00067322,38885
0.1599,0.30609,0,0.0065128,-0.00067879,38886
0.16198,0.30609,0,0.0066038,-0.00068426,38887
0.16407,0.30608,0,0.0066949,-0.00068964,38888
0.16615,0.30608,0,0.0067861,-0.00069491,38889
0.16823,0.30607,0,0.0068773,-0.00070009,38890
0.17032,0.30607,0,0.0069687,-0.00070517,38891
0.1724,0.30606,0,0.0070601,-0.00071016,38892
0.17448,0.30606,0,0.0071517,-0.00071505,38893
0.17657,0.30605,0,0.0072433,-0.00071984,38894
0.17865,0.30605,0,0.0073349,-0.00072455,38895
0.18073,0.30604,0,0.0074267,-0.00072916,38896
0.18282,0.30604,0,0.0075185,-0.00073367,38897
0.1849,0.30603,0,0.0076104,-0.0007381,38898
0.18699,0.30603,0,0.0077023,-0.00074244,38899
0.18907,0.30603,0,0.0077943,-0.00074669,38900
0.19115,0.30602,0,0.0078864,-0.00075085,38901
0.19324,0.30602,0,0.0079785,-0.00075492,38902
0.19532,0.30601,0,0.0080707,-0.00075891,38903
0.19741,0.30601,0,0.0081629,-0.00076282,38904
0.19949,0.30601,0,0.0082552,-0.00076664,38905
0.20157,0.306,0,0.0083475,-0.00077037,38906
0.20366,0.306,0,0.0084399,-0.00077403,38907
0.20574,0.306,0,0.0085324,-0.0007776,38908
0.20783,0.30599,0,0.0086249,-0.0007811,38909
0.20991,0.30599,0,0.0087174,-0.00078452,38910
0.212,0.30599,0,0.0088099,-0.00078786,38911
0.21408,0.30598,0,0.0089025,-0.00079112,38912
0.21617,0.30598,0,0.0089952,-0.00079431,38913
0.21825,0.30598,0,0.0090879,-0.00079742,38914
0.22034,0.30597,0,0.0091806,-0.00080047,38915
0.22242,0.30597,0,0.0092733,-0.00080344,38916
0.22451,0.30597,0,0.0093661,-0.00080634,38917
0.22659,0.30596,0,0.0094589,-0.00080917,38918
0.22868,0.30596,0,0.0095518,-0.00081193,38919
0.23076,0.30596,0,0.0096446,-0.00081462,38920
0.23285,0.30596,0,0.0097375,-0.00081725,38921
0.23493,0.30595,0,0.0098304,-0.00081981,38922
0.23702,0.30595,0,0.0099234,-0.00082231,38923
0.2391,0.30595,0,0.010016,-0.00082475,38924
0.24119,0.30595,0,0.010109,-0.00082712,38925
0.24327,0.30594,0,0.010202,-0.00082944,38926
0.24536,0.30594,0,0.010295,-0.00083169,38927
0.24744,0.30594,0,0.010388,-0.00083389,38928
0.24953,0.30594,0,0.010481,-0.00083603,38929
0.25161,0.30593,0,0.010575,-0.00083811,38930
0.2537,0.30593,0,0.010668,-0.00084014,38931
0.25578,0.30593,0,0.010761,-0.00084212,38932
0.25787,0.30593,0,0.010854,-0.00084404,38933
0.25995,0.30593,0,0.010947,-0.00084591,38934
0.26204,0.30593,0,0.01104,-0.00084773,38935
0.26412,0.30592,0,0.011133,-0.0008495,38936
0.26621,0.30592,0,0.011226,-0.00085122,38937
0.26829,0.30592,0,0.011319,-0.00085289,38938
0.27038,0.30592,0,0.011413,-0.00085452,38939
0.27246,0.30592,0,0.011506,-0.0008561,38940
0.27455,0.30592,0,0.011599,-0.00085763,38941
0.27663,0.30591,0,0.011692,-0.00085913,38942
0.27872,0.30591,0,0.011785,-0.00086058,38943
0.2808,0.30591,0,0.011878,-0.00086199,38944
0.28289,0.30591,0,0.011972,-0.00086335,38945
0.28497,0.30591,0,0.012065,-0.00086468,38946
0.28706,0.30591,0,0.012158,-0.00086597,38947
0.28914,0.30591,0,0.012251,-0.00086722,38948
0.29123,0.3059,0,0.012344,-0.00086844,38949
0.29331,0.3059,0,0.012437,-0.00086961,38950
0.2954,0.3059,0,0.012531,-0.00087076,38951
0.29748,0.3059,0,0.012624,-0.00087187,38952
0.29957,0.3059,0,0.012717,-0.00087294,38953
0.30165,0.3059,0,0.01281,-0.00087399,38954
0.30374,0.3059,0,0.012903,-0.000875,38955
0.30583,0.3059,0,0.012996,-0.00087598,38956
0.30791,0.3059,0,0.01309,-0.00087693,38957
0.31,0.3059,0,0.013183,-0.00087786,38958
0.31208,0.30589,0,0.013276,-0.00087875,38959
0.31417,0.30589,0,0.013369,-0.00087962,38960
0.31625,0.30589,0,0.013462,-0.00088046,38961
0.31834,0.30589,0,0.013555,-0.00088128,38962
0.32042,0.30589,0,0.013648,-0.00088207,38963
0.32251,0.30589,0,0.013741,-0.00088283,38964
0.32459,0.30589,0,0.013834,-0.00088358,38965
0.32668,0.30589,0,0.013928,-0.0008843,38966
0.32876,0.30589,0,0.014021,-0.000885,38967
0.33085,0.30589,0,0.014114,-0.00088568,38968
0.33293,0.30589,0,0.014207,-0.00088634,38969
0.33502,0.30589,0,0.0143,-0.00088698,38970
0.3371,0.30589,0,0.014393,-0.0008876,38971
0.33919,0.30588,0,0.014486,-0.0008882,38972
0.34127,0.30588,0,0.014579,-0.00088878,38973
0.34336,0.30588,0,0.014672,-0.00088935,38974
0.34544,0.30588,0,0.014765,-0.00088991,38975
0.34753,0.30588,0,0.014858,-0.00089044,38976
0.34961,0.30588,0,0.014951,-0.00089097,38977
0.3517,0.30588,0,0.015044,-0.00089148,38978
0.35378,0.30588,0,0.015137,-0.00089197,38979
0.35587,0.30588,0,0.015229,-0.00089246,38980
0.35795,0.30588,0,0.015322,-0.00089293,38981
0.36004,0.30588,0,0.015415,-0.00089339,38982
0.36212,0.30588,0,0.015508,-0.00089384,38983
0.36421,0.30588,0,0.015601,-0.00089429,38984
0.36629,0.30588,0,0.015694,-0.00089472,38985
0.36838,0.30588,0,0.015787,-0.00089514,38986
0.37046,0.30588,0,0.01588,-0.00089556,38987
0.37255,0.30588,0,0.015972,-0.00089596,38988
0.37463,0.30588,0,0.016065,-0.00089637,38989
0.37672,0.30588,0,0.016158,-0.00089676,38990
0.3788,0.30588,0,0.016251,-0.00089715,38991
0.38089,0.30588,0,0.016344,-0.00089754,38992
0.38297,0.30587,0,0.016436,-0.00089792,38993
0.38505,0.30587,0,0.016529,-0.0008983,38994
0.38714,0.30587,0,0.016622,-0.00089867,38995
0.38922,0.30587,0,0.016715,-0.00089904,38996
0.39131,0.30587,0,0.016807,-0.00089941,38997
0.39339,0.30587,0,0.0169,-0.00089978,38998
0.39548,0.30587,0,0.016993,-0.00090015,38999
0.39756,0.30587,0,0.017085,-0.00090052,39000
0.39965,0.30587,0,0.017178,-0.00090089,39001
0.40173,0.30587,0,0.017271,-0.00090126,39002
0.40382,0.30587,0,0.017363,-0.00090163,39003
0.4059,0.30587,0,0.017456,-0.000902,39004
0.40799,0.30587,0,0.017549,-0.00090238,39005
0.41007,0.30587,0,0.017641,-0.00090276,39006
0.41216,0.30587,0,0.017734,-0.00090314,39007
0.41424,0.30587,0,0.017826,-0.00090353,39008
0.41633,0.30587,0,0.017919,-0.00090393,39009
0.41841,0.30587,0,0.018011,-0.00090433,39010
0.42049,0.30587,0,0.018104,-0.00090473,39011
0.42258,0.30587,0,0.018197,-0.00090515,39012
0.42466,0.30587,0,0.018289,-0.00090557,39013
0.42675,0.30587,0,0.018382,-0.00090599,39014
0.42883,0.30587,0,0.018474,-0.00090643,39015
0.43092,0.30587,0,0.018567,-0.00090688,39016
0.433,0.30587,0,0.018659,-0.00090734,39017
0.43509,0.30587,0,0.018752,-0.0009078,39018
0.43717,0.30586,0,0.018844,-0.00090828,39019
0.43926,0.30586,0,0.018937,-0.00090877,39020
0.44134,0.30586,0,0.019029,-0.00090928,39021
0.44342,0.30586,0,0.019122,-0.00090979,39022
0.44551,0.30586,0,0.019214,-0.00091032,39023
0.44759,0.30586,0,0.019307,-0.00091087,39024
0.44968,0.30586,0,0.019399,-0.00091143,39025
0.45176,0.30586,0,0.019492,-0.000912,39026
0.45385,0.30586,0,0.019584,-0.0009126,39027
0.45593,0.30586,0,0.019676,-0.00091321,39028
0.45802,0.30586,0,0.019769,-0.00091383,39029
0.4601,0.30586,0,0.019861,-0.00091448,39030
0.46218,0.30586,0,0.019954,-0.00091515,39031
0.46427,0.30586,0,0.020046,-0.00091583,39032
0.46635,0.30586,0,0.020139,-0.00091654,39033
0.46844,0.30586,0,0.020231,-0.00091727,39034
0.47052,0.30585,0,0.020323,-0.00091802,39035
0.47261,0.30585,0,0.020416,-0.0009188,39036
0.47469,0.30585,0,0.020508,-0.0009196,39037
0.47678,0.30585,0,0.020601,-0.00092042,39038
0.47886,0.30585,0,0.020693,-0.00092127,39039
0.48094,0.30585,0,0.020786,-0.00092215,39040
0.48303,0.30585,0,0.020878,-0.00092306,39041
0.48511,0.30585,0,0.02097,-0.00092399,39042
0.4872,0.30585,0,0.021063,-0.00092496,39043
0.48928,0.30585,0,0.021155,-0.00092596,39044
0.49137,0.30585,0,0.021248,-0.00092698,39045
0.49345,0.30584,0,0.02134,-0.00092805,39046
0.49554,0.30584,0,0.021433,-0.00092914,39047
0.49762,0.30584,0,0.021525,-0.00093027,39048
0.49971,0.30584,0,0.021618,-0.00093144,39049
0.50179,0.30584,0,0.02171,-0.00093264,39050
0.50387,0.30584,0,0.021803,-0.00093389,39051
0.50596,0.30584,0,0.021895,-0.00093517,39052
0.50804,0.30584,0,0.021988,-0.0009365,39053
0.51013,0.30584,0,0.02208,-0.00093786,39054
0.51221,0.30583,0,0.022173,-0.00093927,39055
0.5143,0.30583,0,0.022265,-0.00094073,39056
0.51638,0.30583,0,0.022358,-0.00094223,39057
0.51847,0.30583,0,0.02245,-0.00094378,39058
0.52055,0.30583,0,0.022543,-0.00094539,39059
0.52264,0.30583,0,0.022636,-0.00094704,39060
0.0020681,0.30875,0,7.6086e-05,-1.0813e-05,39061
0,0.30876,0,0,0,39062
0.0041365,0.30874,0,0.00015243,-2.1645e-05,39063
0.0062051,0.30873,0,0.00022902,-3.2494e-05,39064
0.008274,0.30872,0,0.00030587,-4.3357e-05,39065
0.010343,0.30871,0,0.00038297,-5.4232e-05,39066
0.012413,0.3087,0,0.00046033,-6.5116e-05,39067
0.014482,0.30869,0,0.00053794,-7.6006e-05,39068
0.016552,0.30868,0,0.00061581,-8.69e-05,39069
0.018622,0.30867,0,0.00069393,-9.7794e-05,39070
0.020693,0.30866,0,0.0007723,-0.00010869,39071
0.022763,0.30865,0,0.00085093,-0.00011957,39072
0.024834,0.30863,0,0.00092982,-0.00013045,39073
0.026905,0.30862,0,0.001009,-0.00014132,39074
0.028977,0.30861,0,0.0010883,-0.00015218,39075
0.031048,0.3086,0,0.001168,-0.00016302,39076
0.03312,0.30859,0,0.0012479,-0.00017384,39077
0.035193,0.30858,0,0.001328,-0.00018464,39078
0.037265,0.30857,0,0.0014084,-0.00019541,39079
0.039338,0.30856,0,0.001489,-0.00020615,39080
0.041411,0.30855,0,0.0015699,-0.00021686,39081
0.043484,0.30854,0,0.0016511,-0.00022754,39082
0.045557,0.30853,0,0.0017324,-0.00023818,39083
0.047631,0.30852,0,0.0018141,-0.00024878,39084
0.049705,0.30851,0,0.0018959,-0.00025934,39085
0.051779,0.3085,0,0.001978,-0.00026986,39086
0.053853,0.30848,0,0.0020603,-0.00028032,39087
0.055928,0.30847,0,0.0021429,-0.00029073,39088
0.058003,0.30846,0,0.0022257,-0.00030109,39089
0.060078,0.30845,0,0.0023088,-0.00031139,39090
0.062153,0.30844,0,0.002392,-0.00032163,39091
0.064229,0.30843,0,0.0024755,-0.00033181,39092
0.066304,0.30842,0,0.0025592,-0.00034193,39093
0.06838,0.30841,0,0.0026432,-0.00035198,39094
0.070456,0.3084,0,0.0027274,-0.00036196,39095
0.072533,0.30839,0,0.0028117,-0.00037187,39096
0.074609,0.30838,0,0.0028963,-0.0003817,39097
0.076686,0.30837,0,0.0029811,-0.00039146,39098
0.078763,0.30836,0,0.0030662,-0.00040113,39099
0.080841,0.30835,0,0.0031514,-0.00041073,39100
0.082918,0.30834,0,0.0032368,-0.00042025,39101
0.084996,0.30834,0,0.0033225,-0.00042968,39102
0.087074,0.30833,0,0.0034083,-0.00043902,39103
0.089152,0.30832,0,0.0034943,-0.00044828,39104
0.09123,0.30831,0,0.0035806,-0.00045744,39105
0.093308,0.3083,0,0.003667,-0.00046652,39106
0.095387,0.30829,0,0.0037536,-0.0004755,39107
0.097466,0.30828,0,0.0038404,-0.00048439,39108
0.099545,0.30827,0,0.0039274,-0.00049318,39109
0.10162,0.30826,0,0.0040145,-0.00050187,39110
0.1037,0.30825,0,0.0041019,-0.00051047,39111
0.10578,0.30825,0,0.0041894,-0.00051896,39112
0.10786,0.30824,0,0.004277,-0.00052736,39113
0.10994,0.30823,0,0.0043649,-0.00053566,39114
0.11202,0.30822,0,0.0044529,-0.00054385,39115
0.1141,0.30821,0,0.0045411,-0.00055194,39116
0.11618,0.30821,0,0.0046294,-0.00055992,39117
0.11826,0.3082,0,0.0047179,-0.0005678,39118
0.12034,0.30819,0,0.0048065,-0.00057558,39119
0.12243,0.30818,0,0.0048953,-0.00058325,39120
0.12451,0.30817,0,0.0049842,-0.00059081,39121
0.12659,0.30817,0,0.0050733,-0.00059827,39122
0.12867,0.30816,0,0.0051625,-0.00060562,39123
0.13075,0.30815,0,0.0052518,-0.00061286,39124
0.13283,0.30814,0,0.0053413,-0.00062,39125
0.13491,0.30814,0,0.0054309,-0.00062703,39126
0.13699,0.30813,0,0.0055206,-0.00063395,39127
0.13908,0.30812,0,0.0056105,-0.00064077,39128
0.14116,0.30812,0,0.0057004,-0.00064748,39129
0.14324,0.30811,0,0.0057905,-0.00065408,39130
0.14532,0.3081,0,0.0058807,-0.00066058,39131
0.14741,0.3081,0,0.0059711,-0.00066697,39132
0.14949,0.30809,0,0.0060615,-0.00067325,39133
0.15157,0.30809,0,0.006152,-0.00067943,39134
0.15365,0.30808,0,0.0062427,-0.0006855,39135
0.15574,0.30807,0,0.0063334,-0.00069147,39136
0.15782,0.30807,0,0.0064242,-0.00069733,39137
0.1599,0.30806,0,0.0065152,-0.00070309,39138
0.16198,0.30806,0,0.0066062,-0.00070875,39139
0.16407,0.30805,0,0.0066973,-0.0007143,39140
0.16615,0.30805,0,0.0067885,-0.00071975,39141
0.16823,0.30804,0,0.0068798,-0.00072511,39142
0.17032,0.30803,0,0.0069712,-0.00073036,39143
0.1724,0.30803,0,0.0070627,-0.00073551,39144
0.17448,0.30802,0,0.0071542,-0.00074056,39145
0.17657,0.30802,0,0.0072458,-0.00074552,39146
0.17865,0.30801,0,0.0073375,-0.00075038,39147
0.18074,0.30801,0,0.0074293,-0.00075514,39148
0.18282,0.30801,0,0.0075211,-0.00075981,39149
0.1849,0.308,0,0.007613,-0.00076439,39150
0.18699,0.308,0,0.0077049,-0.00076887,39151
0.18907,0.30799,0,0.0077969,-0.00077326,39152
0.19116,0.30799,0,0.007889,-0.00077756,39153
0.19324,0.30798,0,0.0079812,-0.00078177,39154
0.19532,0.30798,0,0.0080734,-0.00078589,39155
0.19741,0.30798,0,0.0081656,-0.00078992,39156
0.19949,0.30797,0,0.0082579,-0.00079387,39157
0.20158,0.30797,0,0.0083502,-0.00079773,39158
0.20366,0.30796,0,0.0084426,-0.0008015,39159
0.20575,0.30796,0,0.0085351,-0.00080519,39160
0.20783,0.30796,0,0.0086276,-0.0008088,39161
0.20992,0.30795,0,0.0087201,-0.00081233,39162
0.212,0.30795,0,0.0088127,-0.00081578,39163
0.21408,0.30795,0,0.0089053,-0.00081915,39164
0.21617,0.30794,0,0.0089979,-0.00082245,39165
0.21825,0.30794,0,0.0090906,-0.00082566,39166
0.22034,0.30794,0,0.0091833,-0.0008288,39167
0.22242,0.30793,0,0.0092761,-0.00083187,39168
0.22451,0.30793,0,0.0093688,-0.00083486,39169
0.22659,0.30793,0,0.0094616,-0.00083778,39170
0.22868,0.30792,0,0.0095545,-0.00084064,39171
0.23076,0.30792,0,0.0096473,-0.00084342,39172
0.23285,0.30792,0,0.0097402,-0.00084613,39173
0.23493,0.30792,0,0.0098332,-0.00084878,39174
0.23702,0.30791,0,0.0099261,-0.00085136,39175
0.2391,0.30791,0,0.010019,-0.00085387,39176
0.24119,0.30791,0,0.010112,-0.00085632,39177
0.24327,0.30791,0,0.010205,-0.00085871,39178
0.24536,0.3079,0,0.010298,-0.00086104,39179
0.24744,0.3079,0,0.010391,-0.00086331,39180
0.24953,0.3079,0,0.010484,-0.00086552,39181
0.25161,0.3079,0,0.010577,-0.00086767,39182
0.2537,0.3079,0,0.01067,-0.00086976,39183
0.25578,0.30789,0,0.010763,-0.0008718,39184
0.25787,0.30789,0,0.010856,-0.00087378,39185
0.25995,0.30789,0,0.01095,-0.00087571,39186
0.26204,0.30789,0,0.011043,-0.00087759,39187
0.26412,0.30789,0,0.011136,-0.00087941,39188
0.26621,0.30788,0,0.011229,-0.00088119,39189
0.26829,0.30788,0,0.011322,-0.00088292,39190
0.27038,0.30788,0,0.011415,-0.00088459,39191
0.27246,0.30788,0,0.011508,-0.00088623,39192
0.27455,0.30788,0,0.011602,-0.00088781,39193
0.27663,0.30788,0,0.011695,-0.00088935,39194
0.27872,0.30787,0,0.011788,-0.00089085,39195
0.28081,0.30787,0,0.011881,-0.0008923,39196
0.28289,0.30787,0,0.011974,-0.00089371,39197
0.28498,0.30787,0,0.012067,-0.00089508,39198
0.28706,0.30787,0,0.01216,-0.00089641,39199
0.28915,0.30787,0,0.012254,-0.0008977,39200
0.29123,0.30787,0,0.012347,-0.00089895,39201
0.29332,0.30786,0,0.01244,-0.00090017,39202
0.2954,0.30786,0,0.012533,-0.00090135,39203
0.29749,0.30786,0,0.012626,-0.00090249,39204
0.29957,0.30786,0,0.012719,-0.0009036,39205
0.30166,0.30786,0,0.012813,-0.00090468,39206
0.30374,0.30786,0,0.012906,-0.00090573,39207
0.30583,0.30786,0,0.012999,-0.00090674,39208
0.30791,0.30786,0,0.013092,-0.00090772,39209
0.31,0.30786,0,0.013185,-0.00090867,39210
0.31208,0.30786,0,0.013278,-0.0009096,39211
0.31417,0.30785,0,0.013371,-0.00091049,39212
0.31625,0.30785,0,0.013464,-0.00091136,39213
0.31834,0.30785,0,0.013557,-0.0009122,39214
0.32042,0.30785,0,0.013651,-0.00091302,39215
0.32251,0.30785,0,0.013744,-0.00091381,39216
0.32459,0.30785,0,0.013837,-0.00091458,39217
0.32668,0.30785,0,0.01393,-0.00091532,39218
0.32876,0.30785,0,0.014023,-0.00091604,39219
0.33085,0.30785,0,0.014116,-0.00091674,39220
0.33293,0.30785,0,0.014209,-0.00091742,39221
0.33502,0.30785,0,0.014302,-0.00091808,39222
0.3371,0.30785,0,0.014395,-0.00091872,39223
0.33919,0.30785,0,0.014488,-0.00091934,39224
0.34127,0.30784,0,0.014581,-0.00091995,39225
0.34336,0.30784,0,0.014674,-0.00092053,39226
0.34544,0.30784,0,0.014767,-0.0009211,39227
0.34753,0.30784,0,0.01486,-0.00092166,39228
0.34961,0.30784,0,0.014953,-0.0009222,39229
0.3517,0.30784,0,0.015046,-0.00092272,39230
0.35378,0.30784,0,0.015139,-0.00092324,39231
0.35587,0.30784,0,0.015232,-0.00092374,39232
0.35795,0.30784,0,0.015324,-0.00092422,39233
0.36004,0.30784,0,0.015417,-0.0009247,39234
0.36212,0.30784,0,0.01551,-0.00092516,39235
0.36421,0.30784,0,0.015603,-0.00092562,39236
0.36629,0.30784,0,0.015696,-0.00092607,39237
0.36838,0.30784,0,0.015789,-0.0009265,39238
0.37046,0.30784,0,0.015882,-0.00092693,39239
