"disp:0","disp:1","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","stress_x:0","stress_x:1","stress_y:0","stress_y:1"
0.0026524,-0.0084719,-0.19711,0.097694,0,1.065,0.036739,0.036739,0.05103
0.0026651,-0.0084133,-0.19702,0.093586,0,1.0692,0.037641,0.037641,0.053131
0.0026778,-0.008355,-0.19694,0.089499,0,1.0734,0.038565,0.038565,0.055261
0.0026906,-0.0082973,-0.19685,0.085442,0,1.0777,0.039513,0.039513,0.057416
0.0027035,-0.0082393,-0.19677,0.081358,0,1.0821,0.040489,0.040489,0.059605
0.0027166,-0.0081814,-0.19668,0.077268,0,1.0865,0.041493,0.041493,0.061827
0.0027297,-0.008124,-0.1966,0.07321,0,1.091,0.04253,0.04253,0.064087
0.0027432,-0.0080652,-0.19651,0.06904,0,1.0957,0.043606,0.043606,0.066396
0.0027568,-0.0080074,-0.19643,0.064928,0,1.1003,0.04471,0.04471,0.068728
0.0027705,-0.0079504,-0.19634,0.06087,0,1.1051,0.045835,0.045835,0.071064
0.0027844,-0.0078935,-0.19626,0.056812,0,1.1099,0.046991,0.046991,0.073428
0.0027986,-0.0078362,-0.19617,0.052713,0,1.1149,0.04819,0.04819,0.075843
0.0028133,-0.007778,-0.19609,0.048543,0,1.12,0.049428,0.049428,0.078295
0.002828,-0.0077215,-0.196,0.044484,0,1.1253,0.050688,0.050688,0.08075
0.002843,-0.0076651,-0.19592,0.040427,0,1.1306,0.051973,0.051973,0.083211
0.0028584,-0.0076088,-0.19583,0.036369,0,1.1361,0.053297,0.053297,0.08571
0.0028744,-0.0075513,-0.19575,0.032216,0,1.1418,0.054731,0.054731,0.088159
0.0029101,-0.0074893,-0.19531,0.027976,0,1.1479,0.056353,0.056353,0.090371
0.012535,-0.0076187,0.013445,0.19204,0,1.017,0.018687,0.018687,-0.0048395
0.012318,-0.0076782,0.0090832,0.19229,0,1.0167,0.019447,0.019447,-0.0048685
0.012102,-0.0077377,0.0047213,0.19254,0,1.0164,0.020206,0.020206,-0.0048579
0.011886,-0.0077972,0.0003593,0.1928,0,1.016,0.020966,0.020966,-0.0048279
0.011669,-0.0078566,-0.0040027,0.19305,0,1.0155,0.021725,0.021725,-0.0047785
0.011453,-0.0079159,-0.0083646,0.1933,0,1.015,0.02248,0.02248,-0.0047096
0.011237,-0.0079752,-0.012727,0.19356,0,1.0144,0.023228,0.023228,-0.0046212
0.011022,-0.0080344,-0.017089,0.19381,0,1.0138,0.023967,0.023967,-0.0045133
0.010806,-0.0080936,-0.021451,0.19406,0,1.0131,0.024694,0.024694,-0.0043859
0.010591,-0.0081525,-0.025813,0.19431,0,1.0123,0.025406,0.025406,-0.0042393
0.010376,-0.0082114,-0.030174,0.19457,0,1.0115,0.0261,0.0261,-0.0040737
0.010161,-0.0082701,-0.034536,0.19482,0,1.0106,0.026773,0.026773,-0.0038894
0.0099461,-0.0083286,-0.038898,0.19507,0,1.0097,0.027422,0.027422,-0.0036866
0.0097317,-0.0083868,-0.04326,0.19533,0,1.0087,0.028045,0.028045,-0.0034659
0.0095176,-0.0084449,-0.047622,0.19558,0,1.0077,0.028638,0.028638,-0.0032278
0.0093037,-0.0085026,-0.051984,0.19583,0,1.0066,0.029198,0.029198,-0.0029727
0.0090901,-0.0085601,-0.056346,0.19609,0,1.0054,0.029724,0.029724,-0.0027013
0.0088768,-0.0086172,-0.060708,0.19634,0,1.0042,0.030211,0.030211,-0.0024144
0.0086641,-0.0086739,-0.065065,0.19659,0,1.0029,0.030656,0.030656,-0.002114
0.0084546,-0.0087295,-0.069363,0.19685,0,1.0016,0.031053,0.031053,-0.0018041
0.0082508,-0.0087833,-0.073547,0.1971,0,1.0003,0.031401,0.031401,-0.001484
0.0080403,-0.0088385,-0.07788,0.19735,0,0.99892,0.031706,0.031706,-0.0011483
0.0078287,-0.0088934,-0.082241,0.19761,0,0.99747,0.031968,0.031968,-0.0007979
0.0076175,-0.0089479,-0.086603,0.19786,0,0.99598,0.032177,0.032177,-0.00043712
0.007407,-0.0090016,-0.090959,0.19811,0,0.99446,0.032331,0.032331,-6.9373e-05
0.0072006,-0.0090539,-0.095238,0.19836,0,0.99291,0.032429,0.032429,0.00030088
0.0069981,-0.0091047,-0.099443,0.19862,0,0.99135,0.032468,0.032468,0.00067405
0.0067916,-0.0091558,-0.10374,0.19887,0,0.98976,0.032452,0.032452,0.0010513
0.0065926,-0.0092046,-0.10789,0.19912,0,0.98815,0.032378,0.032378,0.001431
0.0063859,-0.0092544,-0.1122,0.19938,0,0.98649,0.032242,0.032242,0.0018182
0.0061776,-0.0093039,-0.11656,0.19963,0,0.9848,0.032044,0.032044,0.0022132
0.0059697,-0.0093525,-0.12093,0.19988,0,0.98308,0.031783,0.031783,0.0026099
0.0057623,-0.0094002,-0.12529,0.20014,0,0.98135,0.031459,0.031459,0.0030057
0.0055552,-0.0094468,-0.12965,0.20039,0,0.97962,0.031069,0.031069,0.0033992
0.0053487,-0.0094925,-0.13401,0.20064,0,0.97788,0.030614,0.030614,0.0037892
0.0051425,-0.009537,-0.13837,0.2009,0,0.97614,0.030095,0.030095,0.004174
0.0049369,-0.0095805,-0.14274,0.20115,0,0.9744,0.02951,0.02951,0.0045521
0.0047316,-0.0096227,-0.1471,0.2014,0,0.97267,0.028861,0.028861,0.004922
0.0045268,-0.0096638,-0.15146,0.20166,0,0.97096,0.028149,0.028149,0.0052822
0.0043225,-0.0097036,-0.15582,0.20191,0,0.96926,0.027374,0.027374,0.0056312
0.0041186,-0.0097421,-0.16018,0.20216,0,0.96759,0.026539,0.026539,0.0059676
0.0039151,-0.0097792,-0.16455,0.20241,0,0.96594,0.025644,0.025644,0.0062903
0.0037121,-0.009815,-0.16891,0.20267,0,0.96433,0.024692,0.024692,0.006598
0.0035094,-0.0098493,-0.17327,0.20292,0,0.96275,0.023685,0.023685,0.0068896
0.0033072,-0.0098822,-0.17763,0.20317,0,0.96121,0.022625,0.022625,0.0071642
0.0031054,-0.0099135,-0.18199,0.20343,0,0.96026,0.021709,0.021709,0.0074855
0.0029815,-0.0099114,-0.18479,0.20212,0,0.96046,0.02114,0.02114,0.00793
0.0028581,-0.0099086,-0.18757,0.20081,0,0.96126,0.020736,0.020736,0.0084496
0.0027404,-0.0099045,-0.19021,0.1995,0,0.96211,0.0203,0.0203,0.0089814
0.0026199,-0.0099002,-0.19291,0.19819,0,0.96298,0.01982,0.01982,0.0095273
0.0024993,-0.0098952,-0.19561,0.19688,0,0.96484,0.019673,0.019673,0.010282
0.002515,-0.0098353,-0.19552,0.19278,0,0.96856,0.020205,0.020205,0.011364
0.0025305,-0.0097755,-0.19543,0.1887,0,0.97311,0.021042,0.021042,0.01259
0.0025457,-0.0097161,-0.19534,0.18464,0,0.9776,0.021858,0.021858,0.013861
0.0025608,-0.0096555,-0.19525,0.1805,0,0.98204,0.02266,0.02266,0.01518
0.0025756,-0.0095955,-0.19516,0.17642,0,0.98641,0.023445,0.023445,0.016535
0.0025901,-0.0095361,-0.19506,0.17236,0,0.99071,0.024216,0.024216,0.017926
0.0026047,-0.0094754,-0.19497,0.16822,0,0.99501,0.024983,0.024983,0.019367
0.0026191,-0.0094146,-0.19488,0.16408,0,0.99927,0.025747,0.025747,0.020852
0.0026333,-0.009354,-0.19479,0.15995,0,1.0035,0.0265,0.0265,0.022359
0.0026471,-0.0092953,-0.1947,0.15594,0,1.0076,0.027242,0.027242,0.023881
0.0026609,-0.0092356,-0.19461,0.15187,0,1.0116,0.02798,0.02798,0.02543
0.0026744,-0.0091771,-0.19452,0.14788,0,1.0157,0.02872,0.02872,0.027008
0.0026881,-0.0091175,-0.19443,0.14381,0,1.0197,0.029462,0.029462,0.028617
0.0027014,-0.0090592,-0.19434,0.13982,0,1.0237,0.030207,0.030207,0.030247
0.0027148,-0.0090009,-0.19424,0.13583,0,1.0276,0.030954,0.030954,0.031898
0.002728,-0.0089426,-0.19415,0.13184,0,1.0316,0.031711,0.031711,0.033578
0.0027412,-0.0088845,-0.19406,0.12785,0,1.0355,0.032477,0.032477,0.035286
0.0027544,-0.0088264,-0.19397,0.12386,0,1.0395,0.033256,0.033256,0.037021
0.0027676,-0.0087683,-0.19388,0.11987,0,1.0434,0.034047,0.034047,0.038784
0.0027808,-0.0087103,-0.19379,0.11588,0,1.0474,0.034853,0.034853,0.040574
0.002794,-0.0086524,-0.1937,0.11189,0,1.0514,0.035676,0.035676,0.042391
0.0028072,-0.0085946,-0.19361,0.1079,0,1.0554,0.036515,0.036515,0.044233
0.0028204,-0.0085369,-0.19351,0.10392,0,1.0594,0.037374,0.037374,0.046102
0.0028337,-0.0084793,-0.19342,0.099926,0,1.0635,0.038253,0.038253,0.047996
0.0028471,-0.0084217,-0.19333,0.095937,0,1.0676,0.039157,0.039157,0.049922
0.0028606,-0.0083636,-0.19324,0.091901,0,1.0718,0.040087,0.040087,0.051881
0.0028742,-0.0083058,-0.19315,0.087884,0,1.076,0.04104,0.04104,0.053863
0.0028878,-0.0082485,-0.19306,0.083895,0,1.0803,0.042016,0.042016,0.055863
0.0029016,-0.008191,-0.19297,0.079881,0,1.0846,0.04302,0.04302,0.05789
0.0029156,-0.0081334,-0.19288,0.075861,0,1.089,0.044052,0.044052,0.059942
0.0029296,-0.0080764,-0.19279,0.071871,0,1.0935,0.045115,0.045115,0.062022
0.0029441,-0.008018,-0.19269,0.067776,0,1.0981,0.046216,0.046216,0.064142
0.0029586,-0.0079604,-0.1926,0.063735,0,1.1028,0.047343,0.047343,0.066276
0.0029733,-0.0079037,-0.19251,0.059746,0,1.1075,0.048491,0.048491,0.068408
0.0029881,-0.007847,-0.19242,0.055757,0,1.1123,0.049668,0.049668,0.070557
0.0030034,-0.0077899,-0.19233,0.051728,0,1.1173,0.050886,0.050886,0.072744
0.0030191,-0.0077319,-0.19224,0.047633,0,1.1224,0.052141,0.052141,0.074957
0.0030349,-0.0076754,-0.19215,0.043643,0,1.1275,0.053416,0.053416,0.077163
0.003051,-0.007619,-0.19206,0.039653,0,1.1328,0.054713,0.054713,0.079366
0.0030674,-0.0075626,-0.19197,0.035664,0,1.1383,0.056046,0.056046,0.081593
0.0030846,-0.0075051,-0.19187,0.031584,0,1.144,0.057486,0.057486,0.083735
0.0031234,-0.0074423,-0.1914,0.027416,0,1.15,0.0591,0.0591,0.085604
0.012563,-0.0075608,0.013157,0.18822,0,1.0186,0.018867,0.018867,-0.0054829
0.012349,-0.0076198,0.0088639,0.18849,0,1.0184,0.019655,0.019655,-0.005514
0.012135,-0.0076787,0.0045705,0.18876,0,1.0181,0.020442,0.020442,-0.0055037
0.011922,-0.0077375,0.00027704,0.18902,0,1.0177,0.021232,0.021232,-0.0054725
0.011709,-0.0077964,-0.0040164,0.18929,0,1.0173,0.02202,0.02202,-0.0054204
0.011495,-0.0078552,-0.0083099,0.18956,0,1.0169,0.022805,0.022805,-0.0053472
0.011282,-0.0079139,-0.012603,0.18983,0,1.0163,0.023584,0.023584,-0.0052529
0.011069,-0.0079726,-0.016897,0.1901,0,1.0157,0.024353,0.024353,-0.0051376
0.010856,-0.0080312,-0.02119,0.19037,0,1.0151,0.02511,0.02511,-0.0050014
0.010644,-0.0080897,-0.025484,0.19064,0,1.0144,0.025853,0.025853,-0.0048443
0.010431,-0.008148,-0.029777,0.19091,0,1.0137,0.026577,0.026577,-0.0046667
0.010219,-0.0082062,-0.034071,0.19118,0,1.0128,0.027281,0.027281,-0.0044687
0.010007,-0.0082642,-0.038364,0.19145,0,1.012,0.027962,0.027962,-0.0042509
0.0097952,-0.008322,-0.042657,0.19172,0,1.0111,0.028616,0.028616,-0.0040136
0.0095837,-0.0083796,-0.046951,0.19199,0,1.0101,0.02924,0.02924,-0.0037573
0.0093725,-0.0084369,-0.051244,0.19226,0,1.009,0.029833,0.029833,-0.0034826
0.0091615,-0.008494,-0.055538,0.19253,0,1.008,0.03039,0.03039,-0.0031902
0.0089508,-0.0085507,-0.059831,0.1928,0,1.0068,0.03091,0.03091,-0.0028808
0.0087406,-0.008607,-0.06412,0.19307,0,1.0056,0.031387,0.031387,-0.0025566
0.0085335,-0.0086623,-0.068353,0.19334,0,1.0044,0.031817,0.031817,-0.0022215
0.0083319,-0.0087159,-0.072479,0.19361,0,1.0032,0.032197,0.032197,-0.0018751
0.0081238,-0.0087708,-0.076744,0.19388,0,1.0018,0.032536,0.032536,-0.0015117
0.0079147,-0.0088255,-0.081038,0.19415,0,1.0005,0.03283,0.03283,-0.0011323
0.007706,-0.0088797,-0.085331,0.19442,0,0.99904,0.033072,0.033072,-0.00074135
0.007498,-0.0089332,-0.089619,0.19469,0,0.99759,0.033259,0.033259,-0.00034238
0.0072938,-0.0089854,-0.093834,0.19496,0,0.99612,0.03339,0.03339,5.9962e-05
0.0070933,-0.0090361,-0.09798,0.19523,0,0.99463,0.033461,0.033461,0.00046605
0.0068891,-0.0090872,-0.10221,0.1955,0,0.99311,0.033476,0.033476,0.00087703
0.0066919,-0.009136,-0.1063,0.19577,0,0.99157,0.033433,0.033433,0.0012912
0.0064875,-0.0091859,-0.11055,0.19604,0,0.98998,0.033328,0.033328,0.0017137
0.0062816,-0.0092354,-0.11485,0.19631,0,0.98836,0.033162,0.033162,0.0021449
0.0060761,-0.009284,-0.11914,0.19658,0,0.98671,0.032933,0.032933,0.0025782
0.005871,-0.0093318,-0.12343,0.19685,0,0.98505,0.032639,0.032639,0.0030113
0.0056663,-0.0093786,-0.12773,0.19712,0,0.98338,0.032279,0.032279,0.0034426
0.005462,-0.0094244,-0.13202,0.19739,0,0.9817,0.031854,0.031854,0.0038708
0.0052582,-0.0094693,-0.13631,0.19766,0,0.98001,0.031363,0.031363,0.0042943
0.0050548,-0.009513,-0.14061,0.19793,0,0.97833,0.030807,0.030807,0.0047115
0.0048519,-0.0095556,-0.1449,0.1982,0,0.97665,0.030184,0.030184,0.0051206
0.0046494,-0.0095971,-0.14919,0.19847,0,0.97499,0.029498,0.029498,0.0055201
0.0044473,-0.0096374,-0.15349,0.19874,0,0.97333,0.028747,0.028747,0.0059083
0.0042456,-0.0096764,-0.15778,0.19901,0,0.9717,0.027934,0.027934,0.0062837
0.0040444,-0.0097142,-0.16207,0.19928,0,0.97008,0.02706,0.02706,0.006645
0.0038436,-0.0097506,-0.16637,0.19955,0,0.96849,0.026127,0.026127,0.0069908
0.0036432,-0.0097856,-0.17066,0.19982,0,0.96694,0.025137,0.025137,0.00732
0.0034432,-0.0098193,-0.17495,0.20009,0,0.96541,0.024092,0.024092,0.0076314
0.0032436,-0.0098515,-0.17925,0.20036,0,0.96451,0.023203,0.023203,0.0079915
0.0031275,-0.0098477,-0.18187,0.19896,0,0.9648,0.022688,0.022688,0.0084755
0.0030118,-0.0098433,-0.18448,0.19757,0,0.96571,0.02235,0.02235,0.0090338
0.0029015,-0.0098377,-0.18696,0.19617,0,0.96665,0.021983,0.021983,0.0096062
0.0027885,-0.0098319,-0.1895,0.19478,0,0.96763,0.021573,0.021573,0.010195
0.0026754,-0.0098255,-0.19203,0.19338,0,0.96951,0.02148,0.02148,0.010975
0.0026918,-0.0097665,-0.19193,0.18936,0,0.97312,0.022033,0.022033,0.012046
0.0027078,-0.0097075,-0.19183,0.18534,0,0.97751,0.022879,0.022879,0.013243
0.0027235,-0.009649,-0.19173,0.18136,0,0.98185,0.023706,0.023706,0.01448
0.0027393,-0.0095892,-0.19164,0.1773,0,0.98615,0.02452,0.02452,0.015759
0.0027547,-0.0095301,-0.19154,0.17328,0,0.99039,0.025319,0.025319,0.017069
0.0027698,-0.0094715,-0.19144,0.1693,0,0.99457,0.026105,0.026105,0.018411
0.002785,-0.0094117,-0.19135,0.16524,0,0.99875,0.026889,0.026889,0.019798
0.0028001,-0.0093517,-0.19125,0.16117,0,1.0029,0.027671,0.027671,0.021223
0.0028149,-0.0092921,-0.19115,0.15712,0,1.007,0.028442,0.028442,0.022666
0.0028294,-0.0092341,-0.19105,0.15318,0,1.011,0.029204,0.029204,0.024122
0.0028439,-0.0091752,-0.19096,0.14918,0,1.015,0.029964,0.029964,0.025601
0.0028581,-0.0091175,-0.19086,0.14525,0,1.0189,0.030725,0.030725,0.027104
0.0028724,-0.0090587,-0.19076,0.14126,0,1.0229,0.03149,0.03149,0.028634
0.0028865,-0.009001,-0.19067,0.13733,0,1.0268,0.032257,0.032257,0.030182
0.0029005,-0.0089434,-0.19057,0.13341,0,1.0307,0.033028,0.033028,0.031748
0.0029145,-0.0088859,-0.19047,0.12949,0,1.0346,0.033808,0.033808,0.033337
0.0029285,-0.0088283,-0.19037,0.12557,0,1.0385,0.034599,0.034599,0.03495
0.0029424,-0.0087709,-0.19028,0.12165,0,1.0424,0.035401,0.035401,0.036586
0.0029563,-0.0087135,-0.19018,0.11773,0,1.0463,0.036216,0.036216,0.038244
0.0029703,-0.0086561,-0.19008,0.11381,0,1.0502,0.037047,0.037047,0.039924
0.0029842,-0.0085988,-0.18999,0.10988,0,1.0541,0.037893,0.037893,0.041626
0.0029982,-0.0085415,-0.18989,0.10596,0,1.0581,0.038757,0.038757,0.043348
0.0030123,-0.0084844,-0.18979,0.10204,0,1.0621,0.03964,0.03964,0.045091
0.0030264,-0.0084272,-0.18969,0.09812,0,1.0662,0.040542,0.040542,0.046853
0.0030406,-0.0083702,-0.1896,0.094198,0,1.0703,0.041468,0.041468,0.04864
0.0030549,-0.0083125,-0.1895,0.090233,0,1.0744,0.042421,0.042421,0.050454
0.0030694,-0.0082552,-0.1894,0.086285,0,1.0786,0.043396,0.043396,0.052284
0.0030839,-0.0081984,-0.18931,0.082364,0,1.0828,0.044393,0.044393,0.054125
0.0030985,-0.0081412,-0.18921,0.078419,0,1.0871,0.045417,0.045417,0.055986
0.0031134,-0.008084,-0.18911,0.074468,0,1.0915,0.046467,0.046467,0.057864
0.0031283,-0.0080273,-0.18901,0.070547,0,1.096,0.047548,0.047548,0.059762
0.0031437,-0.0079692,-0.18892,0.066525,0,1.1006,0.048665,0.048665,0.061689
0.0031592,-0.0079119,-0.18882,0.062555,0,1.1052,0.049806,0.049806,0.063621
0.0031748,-0.0078554,-0.18872,0.058634,0,1.1099,0.050966,0.050966,0.065546
0.0031907,-0.0077989,-0.18863,0.054712,0,1.1147,0.052153,0.052153,0.067478
0.0032069,-0.0077418,-0.18853,0.050753,0,1.1196,0.05338,0.05338,0.069436
0.0032237,-0.007684,-0.18843,0.046732,0,1.1247,0.054639,0.054639,0.071407
0.0032405,-0.0076275,-0.18833,0.04281,0,1.1298,0.055917,0.055917,0.073364
0.0032576,-0.0075711,-0.18824,0.038888,0,1.1351,0.057213,0.057213,0.075308
0.0032752,-0.0075146,-0.18814,0.034967,0,1.1405,0.058542,0.058542,0.077263
0.0032935,-0.007457,-0.18804,0.03096,0,1.1462,0.059973,0.059973,0.079099
0.0033354,-0.0073935,-0.18753,0.026861,0,1.1521,0.06156,0.06156,0.080629
0.012591,-0.0075034,0.012873,0.18443,0,1.0203,0.019006,0.019006,-0.0061525
0.01238,-0.0075617,0.0086469,0.18472,0,1.0201,0.01982,0.01982,-0.0061854
0.012169,-0.00762,0.0044213,0.18501,0,1.0198,0.020635,0.020635,-0.0061753
0.011958,-0.0076783,0.00019562,0.18529,0,1.0195,0.021452,0.021452,-0.0061429
0.011747,-0.0077366,-0.00403,0.18558,0,1.0192,0.022268,0.022268,-0.0060882
0.011537,-0.0077949,-0.0082556,0.18587,0,1.0187,0.023081,0.023081,-0.0060108
0.011326,-0.0078531,-0.012481,0.18615,0,1.0183,0.023887,0.023887,-0.0059109
0.011116,-0.0079112,-0.016707,0.18644,0,1.0177,0.024685,0.024685,-0.0057885
0.010906,-0.0079692,-0.020933,0.18672,0,1.0171,0.025471,0.025471,-0.0056435
0.010696,-0.0080272,-0.025158,0.18701,0,1.0165,0.026242,0.026242,-0.0054763
0.010486,-0.008085,-0.029384,0.1873,0,1.0158,0.026996,0.026996,-0.0052871
0.010277,-0.0081427,-0.033609,0.18758,0,1.0151,0.027729,0.027729,-0.005076
0.010067,-0.0082003,-0.037835,0.18787,0,1.0143,0.028439,0.028439,-0.0048436
0.0098581,-0.0082576,-0.042061,0.18816,0,1.0134,0.029123,0.029123,-0.0045902
0.0096492,-0.0083147,-0.046286,0.18844,0,1.0125,0.029778,0.029778,-0.0043163
0.0094405,-0.0083716,-0.050512,0.18873,0,1.0115,0.030401,0.030401,-0.0040227
0.0092321,-0.0084283,-0.054738,0.18901,0,1.0105,0.03099,0.03099,-0.0037098
0.009024,-0.0084846,-0.058963,0.1893,0,1.0094,0.031541,0.031541,-0.0033787
0.0088164,-0.0085406,-0.063185,0.18959,0,1.0083,0.03205,0.03205,-0.0030313
0.0086116,-0.0085956,-0.067353,0.18987,0,1.0072,0.032511,0.032511,-0.0026718
0.0084121,-0.008649,-0.071421,0.19016,0,1.006,0.032923,0.032923,-0.0022997
0.0082064,-0.0087035,-0.075621,0.19045,0,1.0047,0.033294,0.033294,-0.0019093
0.0079999,-0.008758,-0.079846,0.19073,0,1.0034,0.033621,0.033621,-0.0015017
0.0077937,-0.0088119,-0.084072,0.19102,0,1.0021,0.033896,0.033896,-0.0010812
0.007588,-0.0088653,-0.088292,0.19131,0,1.0007,0.034116,0.034116,-0.0006517
0.0073861,-0.0089173,-0.092444,0.19159,0,0.99928,0.034279,0.034279,-0.00021787
0.0071877,-0.008968,-0.096531,0.19188,0,0.99786,0.034383,0.034383,0.0002206
0.0069857,-0.0090189,-0.1007,0.19216,0,0.9964,0.034431,0.034431,0.0006648
0.0067904,-0.0090678,-0.10473,0.19245,0,0.99492,0.034419,0.034419,0.001113
0.0065883,-0.0091176,-0.10892,0.19274,0,0.9934,0.034347,0.034347,0.0015703
0.0063848,-0.0091671,-0.11314,0.19302,0,0.99184,0.034214,0.034214,0.0020371
0.0061816,-0.0092158,-0.11737,0.19331,0,0.99026,0.034017,0.034017,0.0025068
0.0059789,-0.0092637,-0.1216,0.1936,0,0.98866,0.033755,0.033755,0.0029766
0.0057765,-0.0093106,-0.12582,0.19388,0,0.98705,0.033428,0.033428,0.0034453
0.0055746,-0.0093567,-0.13005,0.19417,0,0.98543,0.033034,0.033034,0.0039114
0.0053731,-0.0094017,-0.13427,0.19445,0,0.9838,0.032575,0.032575,0.0043733
0.005172,-0.0094457,-0.1385,0.19474,0,0.98217,0.032049,0.032049,0.0048294
0.0049713,-0.0094887,-0.14272,0.19503,0,0.98054,0.031456,0.031456,0.0052779
0.0047711,-0.0095306,-0.14695,0.19531,0,0.97891,0.030798,0.030798,0.0057169
0.0045713,-0.0095713,-0.15117,0.1956,0,0.9773,0.030075,0.030075,0.0061447
0.0043719,-0.0096108,-0.1554,0.19589,0,0.9757,0.029288,0.029288,0.0065597
0.0041729,-0.0096491,-0.15963,0.19617,0,0.97411,0.028439,0.028439,0.0069602
0.0039743,-0.0096861,-0.16385,0.19646,0,0.97255,0.027529,0.027529,0.007345
0.0037762,-0.0097219,-0.16808,0.19675,0,0.97102,0.026561,0.026561,0.0077127
0.0035784,-0.0097563,-0.1723,0.19703,0,0.96951,0.025535,0.025535,0.008062
0.003381,-0.0097893,-0.17653,0.19732,0,0.96865,0.024678,0.024678,0.0084605
0.0032727,-0.0097837,-0.17898,0.19584,0,0.96902,0.024219,0.024219,0.008981
0.0031648,-0.0097776,-0.18142,0.19436,0,0.97004,0.023951,0.023951,0.0095737
0.0030619,-0.0097704,-0.18374,0.19288,0,0.97109,0.023655,0.023655,0.010182
0.0029565,-0.009763,-0.18611,0.1914,0,0.97216,0.023318,0.023318,0.01081
0.0028509,-0.0097553,-0.18848,0.18991,0,0.97407,0.02328,0.02328,0.01161
0.0028678,-0.009697,-0.18837,0.18596,0,0.97758,0.023854,0.023854,0.012663
0.0028844,-0.0096389,-0.18827,0.18202,0,0.98183,0.024705,0.024705,0.013826
0.0029007,-0.0095811,-0.18817,0.17811,0,0.98603,0.025539,0.025539,0.015023
0.002917,-0.0095223,-0.18806,0.17412,0,0.9902,0.026362,0.026362,0.016257
0.002933,-0.009464,-0.18796,0.17018,0,0.99431,0.027172,0.027172,0.017517
0.0029487,-0.0094062,-0.18786,0.16627,0,0.99838,0.02797,0.02797,0.018805
0.0029645,-0.0093472,-0.18775,0.16228,0,1.0024,0.028767,0.028767,0.020132
0.0029802,-0.0092881,-0.18765,0.15829,0,1.0065,0.029563,0.029563,0.021493
0.0029957,-0.0092293,-0.18755,0.15431,0,1.0105,0.03035,0.03035,0.022868
0.0030108,-0.0091721,-0.18745,0.15044,0,1.0144,0.031128,0.031128,0.024254
0.003026,-0.0091139,-0.18734,0.14651,0,1.0183,0.031905,0.031905,0.025658
0.0030408,-0.0090569,-0.18724,0.14266,0,1.0222,0.032684,0.032684,0.027083
0.0030559,-0.0089989,-0.18714,0.13873,0,1.0261,0.033467,0.033467,0.02853
0.0030706,-0.0089419,-0.18703,0.13488,0,1.0299,0.034253,0.034253,0.029992
0.0030853,-0.008885,-0.18693,0.13102,0,1.0338,0.035043,0.035043,0.031467
0.0031,-0.0088281,-0.18683,0.12717,0,1.0376,0.035843,0.035843,0.032962
0.0031147,-0.0087712,-0.18672,0.12331,0,1.0414,0.036652,0.036652,0.034476
0.0031294,-0.0087143,-0.18662,0.11946,0,1.0453,0.037474,0.037474,0.036008
0.003144,-0.0086575,-0.18652,0.1156,0,1.0491,0.038308,0.038308,0.037558
0.0031587,-0.0086007,-0.18641,0.11175,0,1.053,0.039158,0.039158,0.039125
0.0031734,-0.008544,-0.18631,0.1079,0,1.0569,0.040023,0.040023,0.040708
0.0031882,-0.0084873,-0.18621,0.10404,0,1.0609,0.040905,0.040905,0.042306
0.003203,-0.0084306,-0.18611,0.10019,0,1.0649,0.041805,0.041805,0.043919
0.0032179,-0.008374,-0.186,0.096332,0,1.0689,0.042725,0.042725,0.045546
0.0032329,-0.0083174,-0.1859,0.092478,0,1.0729,0.043667,0.043667,0.047191
0.0032481,-0.0082602,-0.1858,0.088582,0,1.077,0.044636,0.044636,0.048856
0.0032634,-0.0082033,-0.18569,0.084703,0,1.0812,0.045625,0.045625,0.05053
0.0032787,-0.0081468,-0.18559,0.080848,0,1.0854,0.046635,0.046635,0.05221
0.0032943,-0.00809,-0.18549,0.076972,0,1.0897,0.047671,0.047671,0.053903
0.00331,-0.0080332,-0.18538,0.07309,0,1.0941,0.048732,0.048732,0.055603
0.0033259,-0.0079768,-0.18528,0.069236,0,1.0985,0.049822,0.049822,0.057317
0.0033422,-0.007919,-0.18518,0.065287,0,1.103,0.050945,0.050945,0.059048
0.0033586,-0.0078619,-0.18507,0.061387,0,1.1077,0.052091,0.052091,0.060778
0.0033752,-0.0078055,-0.18497,0.057533,0,1.1123,0.053253,0.053253,0.062493
0.003392,-0.0077491,-0.18487,0.053678,0,1.1171,0.054441,0.054441,0.064208
0.0034092,-0.0076922,-0.18477,0.049789,0,1.122,0.055664,0.055664,0.065935
0.003427,-0.0076345,-0.18466,0.04584,0,1.127,0.056917,0.056917,0.067665
0.0034448,-0.007578,-0.18456,0.041985,0,1.1321,0.058185,0.058185,0.069373
0.0034631,-0.0075215,-0.18446,0.038131,0,1.1373,0.059469,0.059469,0.07106
0.0034817,-0.007465,-0.18435,0.034276,0,1.1427,0.060782,0.060782,0.072744
0.0035011,-0.0074072,-0.18425,0.030342,0,1.1484,0.062189,0.062189,0.074278
0.003546,-0.0073429,-0.1837,0.026313,0,1.1543,0.063732,0.063732,0.075477
0.012618,-0.0074462,0.012591,0.18069,0,1.022,0.019105,0.019105,-0.0068468
0.01241,-0.007504,0.008432,0.18099,0,1.0218,0.019943,0.019943,-0.006881
0.012202,-0.0075617,0.0042735,0.1813,0,1.0216,0.020784,0.020784,-0.0068712
